ts,open,high,low,close,volume
2016-07-06 00:00:00,669.09,679.00,662.13,674.70,3590.61112814
2016-07-07 00:00:00,674.70,678.43,605.50,638.19,12686.97748136
2016-07-08 00:00:00,638.89,665.99,635.00,663.00,6579.38521243
2016-07-09 00:00:00,663.00,663.99,626.00,647.78,6180.15042485
2016-07-10 00:00:00,647.78,650.88,636.80,648.76,2313.34939114
2016-07-11 00:00:00,648.77,659.60,639.31,649.32,2978.13685533
2016-07-12 00:00:00,649.32,678.00,646.05,663.52,4288.07627477
2016-07-13 00:00:00,663.52,669.97,651.03,655.06,6573.20203068
2016-07-14 00:00:00,652.24,664.93,650.01,659.10,2392.43467683
2016-07-15 00:00:00,660.30,670.01,658.41,664.60,3228.34264303
2016-07-16 00:00:00,664.60,666.67,655.00,662.45,1682.67647056
2016-07-17 00:00:00,662.45,684.19,661.35,679.54,3437.77012475
2016-07-18 00:00:00,679.54,682.21,666.12,672.10,3012.20623456
2016-07-19 00:00:00,673.45,675.81,666.00,673.48,1904.43446142
2016-07-20 00:00:00,674.80,675.00,660.00,667.03,3418.62509416
2016-07-21 00:00:00,667.01,667.10,660.10,663.99,2503.04270767
2016-07-22 00:00:00,663.25,666.30,645.00,649.95,5191.55506577
2016-07-23 00:00:00,647.88,656.77,646.00,655.52,1284.52223933
2016-07-24 00:00:00,655.52,665.00,651.99,661.47,1427.97990306
2016-07-25 00:00:00,659.64,661.99,652.28,654.96,2441.94401025
2016-07-26 00:00:00,655.00,656.94,645.01,651.24,3552.82907397
2016-07-27 00:00:00,651.22,659.98,646.31,653.48,2664.94311137
2016-07-28 00:00:00,655.13,657.89,652.41,653.07,1909.23654208
2016-07-29 00:00:00,654.84,657.48,653.00,654.61,1297.14816627
2016-07-30 00:00:00,654.88,657.50,652.19,654.67,719.15982547
2016-07-31 00:00:00,654.02,654.71,614.97,623.83,4933.61939038
2016-08-01 00:00:00,622.50,630.00,603.63,606.35,5512.82137405
2016-08-02 00:00:00,606.84,613.03,465.28,540.00,22142.66733973
2016-08-03 00:00:00,540.00,572.34,521.00,563.42,15453.58615956
2016-08-04 00:00:00,563.99,583.97,552.00,576.13,8499.83692796
